customer_id,balance,balance_frequency,purchases,oneoff_purchases,installment_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installment_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payment,prc_full_payment,tenure
C12899,185.73,0.82,456.05,0.00,456.05,0.00,0.42,0.00,0.33,0.00,0,8,3000,446.7,160.2,0.00,12
C12900,2269.80,0.71,0.00,0.00,0.00,3359.84,0.00,0.00,0.00,0.14,3,0,3500,403.6,967.0,0.00,7
C12901,750.07,1.00,311.20,311.20,0.00,0.00,0.17,0.17,0.00,0.00,0,4,1000,544.2,181.2,0.00,12
C12902,2287.85,0.91,0.00,0.00,0.00,1176.12,0.00,0.00,0.00,0.17,7,0,6000,3532.8,552.0,0.00,12
C12903,7.82,0.27,170.02,0.00,170.02,0.00,0.50,0.00,0.50,0.00,0,6,2000,373.0,73.3,0.50,12
C12904,877.60,1.00,7786.40,215.00,7571.40,0.00,1.00,0.08,1.00,0.00,0,68,6500,7328.5,2494.8,0.92,12
C12905,11642.60,1.00,15108.47,2370.00,12738.47,0.00,1.00,0.50,1.00,0.00,0,298,12000,16005.5,11652.6,0.00,12
C12906,2893.14,1.00,0.00,0.00,0.00,1188.13,0.00,0.00,0.00,0.17,4,0,4000,877.7,928.8,0.00,12
C12907,1589.08,1.00,0.00,0.00,0.00,1527.09,0.00,0.00,0.00,0.43,4,0,2000,287.4,411.7,0.00,7
C12908,2540.71,1.00,844.38,844.38,0.00,197.62,0.50,0.50,0.00,0.08,1,11,7000,576.3,532.7,0.00,12
C12909,1023.12,1.00,1537.93,1093.67,444.26,247.04,0.75,0.58,0.58,0.08,1,25,9000,1070.1,235.2,0.00,12
C12910,3937.88,1.00,0.00,0.00,0.00,1767.10,0.00,0.00,0.00,0.25,3,0,12000,2108.8,1046.6,0.00,12
C12911,1079.01,1.00,0.00,0.00,0.00,1259.57,0.00,0.00,0.00,0.55,9,0,1200,1379.6,271.4,0.09,11
C12912,2545.61,1.00,0.00,0.00,0.00,1353.80,0.00,0.00,0.00,0.33,8,0,3000,716.4,947.7,0.00,12
C12913,1659.41,1.00,324.00,324.00,0.00,2039.74,0.17,0.17,0.00,0.25,7,3,4000,510.2,542.3,0.00,12
C12914,4484.84,1.00,591.30,0.00,591.30,1402.72,0.75,0.00,0.75,0.08,1,23,6500,1476.7,1233.3,0.00,12
C12915,335.36,1.00,3237.47,3237.47,0.00,0.00,0.75,0.75,0.00,0.00,0,19,2000,3137.1,124.8,0.57,12
C12916,8214.86,1.00,5213.41,2396.60,2816.81,0.00,1.00,0.83,0.92,0.00,0,79,15000,2137.6,2046.5,0.00,12
C12917,745.73,0.73,137.70,35.00,102.70,0.00,0.17,0.08,0.17,0.00,0,3,2000,2444.0,3239.4,0.00,12
C12918,302.09,0.82,0.00,0.00,0.00,3688.09,0.00,0.00,0.00,0.17,8,0,2000,4032.5,87.9,0.10,12
C12919,438.55,1.00,3647.61,3403.79,243.82,0.00,1.00,1.00,0.92,0.00,0,65,7500,3130.1,172.1,0.25,12
C12920,646.75,0.82,0.00,0.00,0.00,889.41,0.00,0.00,0.00,0.33,6,0,1350,789.1,184.5,0.00,12
C12921,9266.08,1.00,100.00,0.00,100.00,4383.30,0.33,0.00,0.25,0.17,3,4,17500,2444.1,2603.4,0.00,12
C12922,2735.48,0.64,100.00,0.00,100.00,6964.78,0.33,0.00,0.25,0.50,11,4,9000,1129.1,1362.6,0.00,12
C12923,160.53,0.36,299.38,299.38,0.00,836.77,0.17,0.17,0.00,0.08,4,5,1200,41.2,89.8,0.00,12
C12924,2.39,0.45,115.00,0.00,115.00,0.00,1.00,0.00,0.92,0.00,0,12,8500,99.5,21.5,0.00,12
C12925,199.75,1.00,1569.23,940.51,628.72,0.00,1.00,0.67,0.83,0.00,0,42,7500,1480.7,187.5,0.92,12
C12926,1647.99,1.00,127.46,127.46,0.00,0.00,0.08,0.08,0.00,0.00,0,2,3500,414.3,486.4,0.00,12
C12927,1362.55,1.00,0.00,0.00,0.00,73.99,0.00,0.00,0.00,0.09,1,0,1500,312.5,357.3,0.00,11
C12928,2221.25,0.55,0.00,0.00,0.00,6448.25,0.00,0.00,0.00,0.33,12,0,7000,397.8,477.9,0.00,12
C12929,101.14,1.00,1411.82,546.02,865.80,0.00,1.00,1.00,0.83,0.00,0,42,3500,1357.4,176.9,0.75,12
C12930,19.41,1.00,229.92,0.00,229.92,0.00,1.00,0.00,1.00,0.00,0,12,2000,254.1,142.4,0.50,12
C12931,189.12,1.00,429.88,0.00,429.88,0.00,1.00,0.00,1.00,0.00,0,19,10000,723.8,203.3,0.00,12
C12932,67.86,0.36,295.64,189.00,106.64,0.00,0.67,0.08,0.67,0.00,0,9,3000,374.8,68.4,0.00,12
C12933,1338.32,0.91,0.00,0.00,0.00,1961.77,0.00,0.00,0.00,0.08,1,0,2000,2314.0,398.0,0.11,12
C12934,5099.85,1.00,805.45,695.90,109.55,587.44,0.83,0.42,0.67,0.25,4,22,5000,1922.3,3777.4,0.00,12
C12935,68.22,0.91,537.68,0.00,537.68,0.00,0.92,0.00,0.92,0.00,0,22,3000,577.4,182.9,0.45,12
C12936,4028.76,1.00,361.07,104.38,256.69,0.00,1.00,0.17,1.00,0.00,0,18,4300,1279.9,1538.0,0.00,12
C12937,9.73,0.64,99.24,0.00,99.24,0.00,0.58,0.00,0.58,0.00,0,8,1000,195.3,104.2,0.14,12
C12938,224.92,0.55,2330.00,0.00,2330.00,0.00,0.50,0.00,0.42,0.00,0,6,7500,3795.4,194.2,1.00,12
C12939,1378.91,1.00,0.00,0.00,0.00,454.31,0.00,0.00,0.00,0.42,5,0,1500,782.7,424.4,0.00,12
C12941,2017.95,1.00,1137.55,1137.55,0.00,145.94,0.33,0.33,0.00,0.17,2,14,2500,2416.2,667.8,0.00,12
C12943,409.19,0.55,1213.23,1213.23,0.00,1751.42,0.25,0.25,0.00,0.42,8,9,6000,5997.8,178.4,0.00,12
C12944,3130.54,1.00,428.16,428.16,0.00,688.36,0.33,0.33,0.00,0.25,3,7,4300,734.9,688.8,0.00,12
C12945,1143.41,1.00,0.00,0.00,0.00,47.24,0.00,0.00,0.00,0.08,1,0,1200,283.1,353.6,0.00,12
C12946,4215.77,1.00,0.00,0.00,0.00,7870.35,0.00,0.00,0.00,0.42,16,0,7500,5197.4,1561.7,0.08,12
C12947,54.95,0.64,470.12,0.00,470.12,0.00,0.33,0.00,0.33,0.00,0,4,10000,1042.2,178.1,0.67,12
C12948,1539.46,1.00,629.78,423.89,205.89,0.00,0.33,0.08,0.17,0.00,0,6,2000,559.3,467.5,0.00,12
C12949,2589.50,1.00,0.00,0.00,0.00,2529.71,0.00,0.00,0.00,0.17,4,0,5000,1647.9,687.7,0.00,12
C12950,798.07,1.00,660.02,530.19,129.83,189.78,0.33,0.33,0.25,0.08,2,16,2050,1238.5,328.2,0.00,12
C12951,6877.33,1.00,0.00,0.00,0.00,3801.15,0.00,0.00,0.00,0.25,3,0,9000,1370.9,1757.1,0.00,12
C12952,234.54,1.00,2453.46,408.97,2044.49,0.00,1.00,0.33,1.00,0.00,0,54,6500,2869.9,199.5,0.75,12
C12953,4420.69,1.00,0.00,0.00,0.00,3202.93,0.00,0.00,0.00,1.00,32,0,4600,2831.1,2544.9,0.00,12
C12954,5757.92,1.00,5544.45,3169.20,2375.25,2722.52,1.00,0.75,1.00,0.42,8,59,7000,2370.1,2411.3,0.00,12
C12955,2341.63,1.00,2153.83,1260.08,893.75,0.00,0.92,0.08,0.92,0.00,0,13,7500,774.5,688.1,0.00,12
C12956,1022.69,1.00,409.92,0.00,409.92,177.19,1.00,0.00,1.00,0.25,6,12,1000,774.6,940.7,0.00,12
C12957,1497.87,1.00,806.64,681.69,124.95,0.00,0.83,0.75,0.42,0.00,0,26,1700,826.3,857.4,0.00,12
C12958,115.34,1.00,54.67,0.00,54.67,727.57,0.17,0.00,0.17,0.17,2,2,1200,410.9,115.0,0.00,12
C12959,1175.75,1.00,848.26,115.00,733.26,1032.46,0.92,0.08,0.83,0.08,2,12,1200,2117.5,838.1,0.08,12
C12960,512.06,0.82,921.20,664.73,256.47,0.00,0.42,0.17,0.25,0.00,0,7,5500,1851.6,786.6,0.00,12
C12961,40.65,1.00,636.83,636.83,0.00,0.00,0.67,0.67,0.00,0.00,0,8,7500,670.2,183.0,0.42,12
C12962,12323.85,1.00,989.32,989.32,0.00,0.00,0.09,0.09,0.00,0.00,0,2,18000,9542.2,2540.1,0.00,11
C12963,967.18,1.00,208.40,0.00,208.40,0.00,0.33,0.00,0.33,0.00,0,4,1000,431.4,846.7,0.00,12
C12964,97.45,0.82,334.73,334.73,0.00,19.55,0.08,0.08,0.00,0.08,1,1,2500,234.3,117.3,0.25,12
C12965,346.78,1.00,961.12,961.12,0.00,0.00,0.33,0.33,0.00,0.00,0,4,7000,409.1,373.9,0.00,12
C12966,32.23,0.64,73.45,73.45,0.00,0.00,0.17,0.17,0.00,0.00,0,2,4000,25.2,163.3,0.00,12
C12967,39.64,1.00,0.00,0.00,0.00,45.18,0.00,0.00,0.00,0.08,1,0,5000,0.0,,0.00,12
C12968,1902.44,1.00,0.00,0.00,0.00,2272.98,0.00,0.00,0.00,0.08,3,0,2500,2751.4,650.1,0.08,12
C12969,600.78,1.00,760.38,269.53,490.85,0.00,1.00,0.17,1.00,0.00,0,35,4500,829.7,186.1,0.00,12
C12970,2864.64,0.90,135.00,70.00,65.00,4345.32,0.50,0.20,0.40,0.50,10,7,7000,1626.5,656.9,0.00,10
C12971,4994.96,1.00,0.00,0.00,0.00,2539.71,0.00,0.00,0.00,0.42,7,0,6400,1108.0,1242.8,0.00,12
C12972,5392.30,1.00,0.00,0.00,0.00,4020.93,0.00,0.00,0.00,0.25,5,0,8000,8237.3,1167.4,0.09,12
C12973,1841.61,1.00,0.00,0.00,0.00,2592.52,0.00,0.00,0.00,0.63,10,0,2500,372.5,427.3,0.00,8
C12974,2809.13,1.00,65.50,65.50,0.00,0.00,0.08,0.08,0.00,0.00,0,1,3000,534.1,1900.0,0.00,12
C12975,1305.72,1.00,509.88,0.00,509.88,93.02,1.00,0.00,1.00,0.08,1,24,1200,913.2,1929.7,0.00,12
C12976,258.15,1.00,433.20,0.00,433.20,0.00,1.00,0.00,1.00,0.00,0,24,6000,229.8,162.3,0.00,12
C12977,162.72,1.00,222.70,94.70,128.00,0.00,0.50,0.17,0.33,0.00,0,8,4250,367.7,166.7,0.00,12
C12978,4007.61,1.00,83.00,83.00,0.00,9003.08,0.08,0.08,0.00,0.25,12,1,10000,1308.1,1221.3,0.00,12
C12979,11.76,0.18,100.94,0.00,100.94,0.00,0.17,0.00,0.17,0.00,0,2,6000,567.1,134.7,0.67,12
C12980,1384.01,1.00,0.00,0.00,0.00,102.32,0.00,0.00,0.00,0.17,1,0,1500,183.4,212.4,0.00,6
C12981,6980.23,1.00,4400.00,4000.00,400.00,913.38,0.33,0.08,0.33,0.08,1,5,10000,1530.6,1596.2,0.00,12
C12982,2964.12,1.00,118.05,0.00,118.05,157.30,0.08,0.00,0.08,0.25,4,2,3000,359.9,17563.5,0.00,12
C12983,78.29,1.00,1045.76,63.20,982.56,0.00,1.00,0.08,1.00,0.00,0,25,7000,945.0,134.0,0.40,12
C12984,1307.94,1.00,1280.58,237.40,1043.18,0.00,0.83,0.08,0.83,0.00,0,28,1800,544.4,337.2,0.00,12
C12985,27.94,0.73,205.92,0.00,205.92,0.00,0.67,0.00,0.67,0.00,0,24,1200,327.3,110.3,0.18,12
C12986,77.31,0.73,171.06,0.00,171.06,0.00,0.50,0.00,0.50,0.00,0,6,1500,329.6,148.8,0.00,12
C12987,807.09,1.00,1272.53,356.64,915.89,0.00,1.00,0.50,1.00,0.00,0,66,6000,2274.4,227.4,0.25,12
C12988,5423.58,1.00,1672.55,107.89,1564.66,2768.04,1.00,0.08,1.00,0.17,9,40,8500,2411.6,4716.2,0.00,12
C12989,1290.52,1.00,1518.26,1024.83,493.43,39.05,1.00,0.33,0.92,0.08,1,22,1700,294.2,383.6,0.00,12
C12990,34.87,1.00,356.32,0.00,356.32,0.00,1.00,0.00,0.88,0.00,0,8,1000,286.8,129.2,0.57,8
C12991,811.56,1.00,558.08,492.04,66.04,0.00,0.58,0.42,0.17,0.00,0,12,8500,694.6,201.7,0.00,12
C12992,1109.11,1.00,113.00,113.00,0.00,189.80,0.10,0.10,0.00,0.10,1,2,2500,200.7,234.6,0.00,10
C12993,969.03,1.00,50.85,50.85,0.00,0.00,0.17,0.17,0.00,0.00,0,2,1200,256.1,309.0,0.00,12
C12994,80.17,0.55,1053.52,1053.52,0.00,0.00,0.42,0.42,0.00,0.00,0,12,3000,970.5,67.1,0.13,12
C12995,607.91,1.00,205.84,205.84,0.00,1076.49,0.25,0.25,0.00,0.25,3,3,6000,258.6,202.9,0.00,12
C12996,0.00,0.00,199.73,22.00,177.73,0.00,0.45,0.09,0.45,0.00,0,6,9000,5557.5,,0.00,11
C12997,1758.70,1.00,3955.35,3502.36,452.99,0.00,0.92,0.92,0.17,0.00,0,29,7500,3561.8,395.4,0.00,12
C12998,169.06,1.00,1556.66,209.33,1347.33,0.00,0.92,0.08,0.83,0.00,0,23,1000,1234.7,169.5,0.25,12
C12999,268.58,0.18,0.00,0.00,0.00,5625.80,0.00,0.00,0.00,0.08,1,0,9000,34107.1,762.0,1.00,12
C13000,1431.67,1.00,1020.76,0.00,1020.76,0.00,1.00,0.00,1.00,0.00,0,27,5000,524.6,409.2,0.00,12
C13001,241.10,1.00,790.60,63.90,726.70,0.00,1.00,0.08,1.00,0.00,0,42,1500,478.9,168.2,0.17,12
C13002,1484.71,1.00,2673.30,2272.02,401.28,4104.02,0.92,0.67,1.00,0.50,29,26,5000,6169.8,647.0,0.00,12
C13004,54.80,0.64,462.32,0.00,462.32,0.00,0.58,0.00,0.50,0.00,0,8,5000,422.7,82.1,0.45,12
C13005,1687.57,1.00,162.04,73.04,89.00,0.00,0.25,0.08,0.17,0.00,0,4,1800,331.0,919.9,0.00,12
C13006,1182.05,1.00,130.00,70.00,60.00,0.00,0.42,0.17,0.17,0.00,0,5,1200,279.4,293.9,0.00,12
C13007,2304.09,1.00,0.00,0.00,0.00,3511.37,0.00,0.00,0.00,0.17,3,0,3000,3004.7,586.8,0.08,12
C13008,8030.87,1.00,0.00,0.00,0.00,4904.29,0.00,0.00,0.00,0.83,50,0,8500,5467.4,2135.0,0.00,12
C13009,1.15,0.18,60.30,60.30,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1200,697.6,,0.00,12
C13011,188.70,0.45,900.45,900.45,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1200,1002.8,74.5,0.00,12
C13012,2136.81,1.00,0.00,0.00,0.00,2120.65,0.00,0.00,0.00,0.33,5,0,6000,1164.8,527.2,0.00,12
C13013,1747.86,1.00,3048.40,2500.80,547.60,119.34,0.75,0.67,0.33,0.08,1,30,3000,1390.4,403.5,0.00,12
C13014,2637.33,1.00,0.00,0.00,0.00,1204.07,0.00,0.00,0.00,0.58,14,0,3000,525.0,994.4,0.00,12
C13015,499.44,1.00,0.00,0.00,0.00,496.94,0.00,0.00,0.00,0.08,1,0,1200,956.5,216.2,0.00,12
C13016,21.33,1.00,309.74,0.00,309.74,0.00,1.00,0.00,1.00,0.00,0,19,8500,444.8,142.8,0.45,12
C13017,1534.29,1.00,6508.72,3342.90,3165.82,0.00,1.00,0.25,1.00,0.00,0,44,6000,4954.0,379.0,0.00,12
C13018,61.95,1.00,477.42,0.00,477.42,0.00,1.00,0.00,1.00,0.00,0,36,6000,584.1,165.0,0.58,12
C13019,1294.32,1.00,0.00,0.00,0.00,101.18,0.00,0.00,0.00,0.08,1,0,1500,495.5,393.2,0.00,12
C13020,657.83,1.00,612.25,0.00,612.25,1422.28,1.00,0.00,1.00,0.08,1,20,1500,2223.2,170.2,0.14,12
C13021,2708.97,1.00,0.00,0.00,0.00,1655.46,0.00,0.00,0.00,0.17,4,0,3000,647.4,587.5,0.00,12
C13022,689.76,0.82,0.00,0.00,0.00,2289.79,0.00,0.00,0.00,0.42,8,0,1800,2476.9,202.9,0.00,12
C13023,6329.59,0.71,0.00,0.00,0.00,5489.84,0.00,0.00,0.00,0.57,6,0,14600,18091.0,1513.4,0.25,7
C13024,4446.41,1.00,0.00,0.00,0.00,245.07,0.00,0.00,0.00,0.08,1,0,5000,1193.5,2042.2,0.00,12
C13025,1173.66,0.82,0.00,0.00,0.00,1422.49,0.00,0.00,0.00,0.08,1,0,1800,238.6,258.6,0.00,12
C13026,21.88,1.00,168.08,0.00,168.08,0.00,0.67,0.00,0.67,0.00,0,8,1500,197.7,156.1,0.55,12
C13027,1518.64,0.73,0.00,0.00,0.00,5187.03,0.00,0.00,0.00,0.25,12,0,5500,6745.0,1158.2,0.13,12
C13028,1061.44,1.00,0.00,0.00,0.00,137.76,0.00,0.00,0.00,0.08,1,0,1200,446.3,239.0,0.00,12
C13029,1579.73,1.00,0.00,0.00,0.00,124.94,0.00,0.00,0.00,0.08,1,0,1800,464.3,482.7,0.00,12
C13031,6.15,0.18,169.01,0.00,169.01,0.00,0.25,0.00,0.25,0.00,0,3,10000,731.9,128.5,0.67,12
C13032,2848.74,1.00,95.67,95.67,0.00,272.56,0.08,0.08,0.00,0.08,1,1,5500,679.1,892.6,0.00,12
C13033,32.22,1.00,0.00,0.00,0.00,758.12,0.00,0.00,0.00,0.08,3,0,7500,838.7,216.6,0.08,12
C13034,5823.91,1.00,0.00,0.00,0.00,3225.84,0.00,0.00,0.00,0.67,24,0,9500,1214.1,1515.0,0.00,12
C13035,978.57,1.00,1401.54,0.00,1401.54,0.00,1.00,0.00,1.00,0.00,0,14,4500,1769.2,302.3,0.00,12
C13036,1588.45,1.00,825.96,825.96,0.00,913.95,0.33,0.33,0.00,0.17,4,4,4000,258.6,308.8,0.00,6
C13037,1530.88,1.00,964.67,964.67,0.00,0.00,0.30,0.30,0.00,0.00,0,10,3000,288.4,605.9,0.00,10
C13038,180.23,0.82,1653.91,997.10,656.81,0.00,0.75,0.67,0.58,0.00,0,35,11500,1785.8,159.5,0.56,12
C13039,256.18,0.18,111.39,111.39,0.00,0.00,0.17,0.17,0.00,0.00,0,4,10000,16842.4,751.7,0.33,12
C13040,1794.48,1.00,197.70,197.70,0.00,271.90,0.25,0.25,0.00,0.08,1,3,1950,587.3,630.1,0.00,12
C13041,1103.99,1.00,0.00,0.00,0.00,2070.86,0.00,0.00,0.00,0.67,13,0,6500,333.1,283.6,0.00,12
C13042,1783.62,1.00,0.00,0.00,0.00,99.52,0.00,0.00,0.00,0.08,1,0,2000,453.8,509.4,0.00,12
C13043,3560.73,1.00,0.00,0.00,0.00,1466.12,0.00,0.00,0.00,0.08,3,0,4000,886.1,1055.5,0.00,12
C13044,4751.34,1.00,309.86,0.00,309.86,0.00,0.50,0.00,0.50,0.00,0,5,8600,5883.4,1488.5,0.00,12
C13045,33.66,1.00,585.60,0.00,585.60,0.00,1.00,0.00,1.00,0.00,0,12,1000,578.8,191.9,0.92,12
C13046,124.74,1.00,1004.30,0.00,1004.30,0.00,0.92,0.00,0.83,0.00,0,11,4000,971.0,179.5,1.00,12
C13047,2786.49,1.00,0.00,0.00,0.00,1547.27,0.00,0.00,0.00,0.25,5,0,8000,837.8,916.4,0.00,12
C13048,6538.06,1.00,1554.42,193.10,1361.32,1329.29,1.00,0.17,1.00,0.50,10,69,7500,1213.6,2575.1,0.00,12
C13049,4360.03,1.00,0.00,0.00,0.00,655.67,0.00,0.00,0.00,0.83,11,0,4500,1345.4,1263.9,0.00,12
C13050,1013.23,0.91,0.00,0.00,0.00,603.49,0.00,0.00,0.00,0.27,3,0,1200,535.7,206.6,0.00,11
C13051,7215.75,1.00,0.00,0.00,0.00,3682.38,0.00,0.00,0.00,0.75,14,0,12000,1946.2,1782.1,0.00,12
C13052,2320.40,1.00,436.00,0.00,436.00,3298.08,0.50,0.00,0.42,0.25,4,6,4000,4664.8,858.1,0.08,12
C13053,8791.16,1.00,0.00,0.00,0.00,3706.76,0.00,0.00,0.00,0.33,4,0,12000,2244.6,2916.3,0.00,12
C13054,22.72,0.55,853.75,123.50,730.25,0.00,0.58,0.17,0.33,0.00,0,8,6000,594.2,45.5,0.00,12
C13056,1083.79,1.00,110.00,110.00,0.00,342.03,0.08,0.08,0.00,0.33,7,1,1200,504.4,438.8,0.00,12
C13057,3.74,0.27,154.50,154.50,0.00,0.00,0.08,0.08,0.00,0.00,0,1,3800,178.9,30.2,0.00,12
C13058,5968.58,1.00,22381.97,19150.02,3231.95,0.00,1.00,1.00,0.58,0.00,0,87,14500,20343.3,1966.2,0.00,12
C13059,2249.37,1.00,902.43,902.43,0.00,0.00,0.50,0.50,0.00,0.00,0,10,2500,789.3,705.5,0.00,12
C13060,326.65,1.00,1086.16,188.00,898.16,0.00,1.00,0.17,1.00,0.00,0,17,7000,2580.0,191.9,0.67,12
C13061,3481.40,1.00,188.00,188.00,0.00,2747.98,0.17,0.17,0.00,0.42,10,2,8500,844.6,1063.7,0.00,12
C13062,2237.24,1.00,120.00,120.00,0.00,0.00,0.13,0.13,0.00,0.00,0,1,2500,343.1,713.0,0.00,8
C13063,1611.72,1.00,955.59,873.85,81.74,0.00,0.92,0.92,0.08,0.00,0,19,5000,703.2,457.0,0.00,12
C13064,3294.95,1.00,2923.07,2762.00,161.07,3801.85,1.00,0.92,0.58,0.17,2,35,13000,6320.8,1002.9,0.00,12
C13065,1436.78,1.00,258.86,25.52,233.34,143.23,0.67,0.08,0.67,0.08,1,13,1500,662.4,404.8,0.00,12
C13066,78.44,1.00,1367.73,0.00,1367.73,0.00,1.00,0.00,1.00,0.00,0,58,6000,1229.1,164.4,1.00,12
C13067,3586.66,1.00,342.00,177.00,165.00,5409.10,0.33,0.17,0.17,0.42,18,5,6000,5949.1,1315.5,0.00,12
C13068,1119.46,1.00,0.00,0.00,0.00,748.24,0.00,0.00,0.00,0.25,4,0,3000,1951.1,334.3,0.00,12
C13069,190.87,0.55,3011.36,0.00,3011.36,0.00,0.50,0.00,0.42,0.00,0,6,7500,2543.0,70.9,0.30,12
C13070,4881.40,0.91,849.78,849.78,0.00,0.00,0.45,0.45,0.00,0.00,0,7,11500,1097.5,1314.6,0.00,11
C13071,891.11,0.91,698.99,0.00,698.99,1208.99,0.55,0.00,0.45,0.36,13,6,1500,2152.8,371.9,0.13,11
C13072,124.73,0.82,301.07,301.07,0.00,0.00,0.08,0.08,0.00,0.00,0,1,5000,733.0,133.9,0.00,12
C13073,1820.22,1.00,4877.66,2341.16,2536.50,0.00,1.00,1.00,1.00,0.00,0,154,4500,1298.0,408.3,0.17,12
C13074,212.08,1.00,618.00,333.00,285.00,0.00,0.50,0.08,0.33,0.00,0,7,6000,378.4,169.3,0.00,12
C13076,2135.41,1.00,1600.09,1425.13,174.96,78.60,0.83,0.67,0.25,0.08,1,28,2500,699.8,977.0,0.00,12
C13077,523.33,1.00,5819.46,4646.02,1173.44,0.00,1.00,1.00,1.00,0.00,0,114,6000,5279.9,194.4,0.92,12
C13078,2655.72,1.00,0.00,0.00,0.00,2179.45,0.00,0.00,0.00,0.42,7,0,3000,893.6,637.4,0.00,12
C13079,17.42,0.73,147.70,0.00,147.70,0.00,0.67,0.00,0.67,0.00,0,14,4000,177.1,127.8,0.18,12
C13080,347.58,0.86,26.80,26.80,0.00,470.85,0.14,0.14,0.00,0.43,11,1,500,28.7,256.5,0.00,7
C13081,2201.53,1.00,0.00,0.00,0.00,2719.78,0.00,0.00,0.00,0.17,4,0,3000,3436.9,711.9,0.08,12
C13082,169.85,1.00,1693.03,39.00,1654.03,0.00,1.00,0.08,0.92,0.00,0,15,4000,1382.6,181.8,0.45,12
C13083,1584.36,1.00,0.00,0.00,0.00,440.69,0.00,0.00,0.00,0.08,1,0,4000,805.3,452.1,0.00,12
C13084,5030.93,1.00,99.00,99.00,0.00,2999.77,0.17,0.17,0.00,0.58,10,2,6000,1144.4,1143.1,0.00,12
C13085,982.17,1.00,435.72,45.65,390.07,0.00,0.50,0.08,0.50,0.00,0,20,2300,917.5,1319.5,0.00,12
C13086,233.38,1.00,1178.12,901.50,276.62,0.00,1.00,0.25,1.00,0.00,0,28,6000,1098.4,177.3,0.00,12
C13087,1201.15,1.00,851.21,260.45,590.76,0.00,0.83,0.25,0.75,0.00,0,21,3600,978.6,362.8,0.00,12
C13088,36.61,0.55,224.40,224.40,0.00,0.00,0.17,0.17,0.00,0.00,0,2,2100,372.1,151.1,0.00,12
C13089,2380.29,1.00,1433.20,487.74,945.46,254.45,0.67,0.42,0.58,0.17,3,33,7000,1877.0,616.4,0.00,12
C13090,198.38,0.64,0.00,0.00,0.00,3882.68,0.00,0.00,0.00,0.25,7,0,9000,6200.6,114.2,0.50,12
C13091,27.59,0.09,0.00,0.00,0.00,1209.37,0.00,0.00,0.00,0.08,1,0,11000,14176.7,46.6,0.00,12
C13092,1369.97,1.00,1770.00,1770.00,0.00,460.48,0.17,0.17,0.00,0.08,1,2,1800,1692.5,365.8,0.00,12
C13093,100.04,1.00,414.48,0.00,414.48,0.00,1.00,0.00,1.00,0.00,0,12,1000,234.6,144.4,0.00,12
C13094,1412.59,1.00,1278.50,1278.50,0.00,0.00,0.17,0.17,0.00,0.00,0,6,10500,1296.8,327.4,0.00,12
C13095,3473.46,1.00,1182.95,718.75,464.20,0.00,1.00,0.58,1.00,0.00,0,36,6000,955.7,1243.2,0.00,12
C13096,411.89,1.00,2948.10,2706.59,241.51,0.00,0.92,0.92,0.50,0.00,0,22,4000,2520.4,186.0,0.33,12
C13097,3380.99,1.00,984.31,984.31,0.00,508.16,1.00,1.00,0.00,0.25,4,12,3800,1694.8,2591.2,0.00,12
C13098,381.96,0.55,1013.60,1013.60,0.00,476.75,0.17,0.17,0.00,0.08,1,12,3500,2246.4,103.6,0.00,12
C13099,449.46,1.00,3597.02,2833.13,763.89,0.00,1.00,1.00,1.00,0.00,0,65,2000,3901.8,177.5,0.25,12
C13100,1134.83,1.00,833.98,833.98,0.00,0.00,1.00,1.00,0.00,0.00,0,11,7500,285.2,184.1,0.00,8
C13101,1358.80,1.00,0.00,0.00,0.00,174.37,0.00,0.00,0.00,0.17,2,0,1500,337.1,294.2,0.00,12
C13102,177.55,1.00,2188.88,101.00,2087.88,0.00,1.00,0.17,1.00,0.00,0,48,7500,2372.2,188.1,0.33,12
C13103,1310.84,1.00,646.28,422.17,224.11,2350.43,0.67,0.33,0.50,0.42,17,15,1500,1758.4,908.5,0.00,12
C13104,1088.57,1.00,436.80,150.00,286.80,0.00,1.00,0.17,1.00,0.00,0,16,1000,363.1,1618.0,0.00,12
C13105,341.23,1.00,277.06,0.00,277.06,0.00,0.58,0.00,0.50,0.00,0,7,2800,2859.9,2595.9,0.75,12
C13106,1289.33,1.00,892.00,563.00,329.00,0.00,0.58,0.25,0.25,0.00,0,14,3500,655.1,360.6,0.00,12
C13107,597.30,0.64,689.67,228.87,460.80,73.69,0.67,0.25,0.67,0.08,1,15,3511,2327.0,246.5,0.13,12
C13108,894.08,1.00,1901.71,1853.11,48.60,206.62,0.67,0.67,0.42,0.08,1,33,1500,947.1,220.7,0.00,12
C13109,1492.04,1.00,2429.23,1680.70,748.53,0.00,1.00,0.17,1.00,0.00,0,44,7000,4373.7,374.0,0.00,12
C13110,112.51,0.60,459.51,274.65,184.86,0.00,0.50,0.20,0.30,0.00,0,13,1200,211.6,103.3,0.00,10
C13111,795.40,1.00,3408.01,3408.01,0.00,0.00,0.92,0.92,0.00,0.00,0,11,5000,5797.1,242.4,0.08,12
C13112,1987.47,1.00,2254.03,1607.39,646.64,988.52,0.75,0.42,0.75,0.08,1,30,3000,898.8,863.0,0.00,12
